Subclass|Attribute XML Name|Attribute Edit Permission|Display Order|Label Characteristics
wm_ctx_DefaultViewItem|wmCarriersAccessoriesFabricCareInstructions|E|1400|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesFactoryId|E|700|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesGender|E|1500|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesHandleMaterial|E|3300|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesHandleType|E|3400|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesHardOrSoftCase|E|4400|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesIsFairTrade|E|3900|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesIsLined|E|3000|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesIsMadeFromRecycledMaterial|E|2200|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesIsPersonalizable|E|2600|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesIsPrimaryVariant|E|500|NULL
wm_ctx_DefaultViewItem|wmCarriersAccessoriesIsWheeled|E|3100|NULL
wm_Electronics|wmCarriersAccessoriesLeatherGrade|E|3800|NULL
wm_Electronics|wmCarriersAccessoriesLockingMechanism|E|4200|NULL
wm_Electronics|wmCarriersAccessoriesManufacturerPartNumber|E|1200|NULL
wm_Electronics|wmCarriersAccessoriesMaterial|E|2100|MANDATORY_BEFORE
wm_Electronics|wmCarriersAccessoriesMonogramLetter|E|4000|NULL
wm_Electronics|wmCarriersAccessoriesNumberOfWheels|E|3200|NULL
wm_Electronics|wmCarriersAccessoriesPattern|E|2000|NULL
wm_Electronics|wmCarriersAccessoriesVariantAttributeNames|E|400|NULL
wm_Electronics|wmCarriersAccessoriesZipperMaterial|E|4100|NULL
wm_Electronics|wmCasesBagsBagStyle|E|4700|NULL
wm_Electronics|wmCasesBagsCompatibleDevices|E|4600|NULL
wm_Electronics|wmCasesBagsFastenerType|E|5100|NULL
wm_Electronics|wmCasesBagsFinish|E|5500|NULL
wm_Electronics|wmCasesBagsHasRemovableStrap|E|5300|NULL
wm_Electronics|wmCasesBagsIsFoldable|E|4900|NULL
wm_Electronics|wmCasesBagsIsReusable|E|5000|NULL
wm_Electronics|wmCasesBagsIsTsaApproved|E|5400|NULL
wm_ElectronicsCellPhones|wmCasesBagsMaximumWeight|E|5600|NULL
wm_ElectronicsCellPhones|wmCasesBagsNumberOfCompartments|E|5200|NULL
wm_ElectronicsCellPhones|wmCasesBagsOccasion|E|6000|NULL
wm_ElectronicsCellPhones|wmCasesBagsRecommendedUses|E|5900|NULL
wm_ElectronicsCellPhones|wmCasesBagsSport|E|4800|NULL
wm_ElectronicsCellPhones|wmCategory|E|100|MANDATORY_BEFORE
wm_ElectronicsCellPhones|wmCellPhonesBatteryLife|E|5000|MANDATORY_BEFORE
wm_ElectronicsCellPhones|wmCellPhonesCellPhoneType|E|4000|MANDATORY_BEFORE
wm_ElectronicsCellPhones|wmCellPhonesCellularNetworkTechnology|E|5200|NULL
wm_ElectronicsCellPhones|wmCellPhonesFrontFacingCameraMegapixels|E|5300|NULL
wm_ElectronicsCellPhones|wmCellPhonesHasBluetooth|E|4900|MANDATORY_BEFORE
wm_ElectronicsCellPhones|wmCellPhonesHasFlash|E|5400|NULL
wm_ElectronicsCellPhones|wmCellPhonesMaximumRamSupported|E|4600|NULL
wm_ElectronicsCellPhones|wmCellPhonesMemoryCapacity|E|4700|MANDATORY_BEFORE
wm_ElectronicsCellPhones|wmCellPhonesModelName|E|4500|MANDATORY_BEFORE
wm_ElectronicsComputerComponents|wmCellPhonesProcessorSpeed|E|5500|MANDATORY_BEFORE
wm_ElectronicsComputerComponents|wmCellPhonesProcessorType|E|5600|MANDATORY_BEFORE
wm_ElectronicsComputerComponents|wmCellPhonesRearCameraMegapixels|E|5900|NULL
wm_ElectronicsComputerComponents|wmCellPhonesScreenSize|E|4300|MANDATORY_BEFORE
wm_ElectronicsComputerComponents|wmCellPhonesTalkTime|E|5800|NULL
wm_ElectronicsComputerComponents|wmCellPhonesWirelessTechnologies|E|4100|MANDATORY_BEFORE
wm_ElectronicsComputerComponents|wmCeremonialClothingAccessoriesApparelCategory|E|3600|MANDATORY_BEFORE
wm_ElectronicsComputerComponents|wmCeremonialClothingAccessoriesClothingSizeType|E|3300|MANDATORY_BEFORE
wm_ElectronicsComputers|wmCeremonialClothingAccessoriesFabricCareInstructions|E|2900|MANDATORY_BEFORE
wm_ElectronicsComputers|wmCeremonialClothingAccessoriesGender|E|3400|NULL
wm_ElectronicsComputers|wmCeremonialClothingAccessoriesPattern|E|3500|NULL
wm_ElectronicsComputers|wmCertificationsAndClaims/wmRootCertificationClaimType|E|1900|NULL
wm_ElectronicsComputers|wmCertificationsAndClaims/wmRootCertifyingAgent|E|2000|NULL
wm_ElectronicsComputers|wmChildCarSeatsChildCarSeatType|E|4700|MANDATORY_BEFORE
wm_ElectronicsComputers|wmChildCarSeatsFacingDirection|E|4800|NULL
wm_ElectronicsComputers|wmChildCarSeatsForwardFacingMaximumWeight|E|5000|NULL
wm_ElectronicsComputers|wmChildCarSeatsForwardFacingMinimumWeight|E|4900|NULL
wm_ElectronicsComputers|wmChildCarSeatsHasLatchSystem|E|5300|NULL
wm_ElectronicsComputers|wmChildCarSeatsRearFacingMaximumWeight|E|5200|NULL
wm_ElectronicsComputers|wmChildCarSeatsRearFacingMinimumWeight|E|5100|NULL
wm_ElectronicsComputers|wmCleaningChemicalFluidOunces|E|5000|NULL
wm_ElectronicsComputers|wmCleaningChemicalForm|E|4800|NULL
wm_ElectronicsElectronicsAccessories|wmCleaningChemicalHandleLength|E|4900|NULL
wm_ElectronicsElectronicsAccessories|wmCleaningChemicalInactiveIngredients|E|4200|NULL
wm_ElectronicsElectronicsAccessories|wmCleaningChemicalIsBiodegradable|E|5400|NULL
wm_ElectronicsElectronicsAccessories|wmCleaningChemicalIsCombustible|E|5200|NULL
wm_ElectronicsElectronicsAccessories|wmCleaningChemicalIsFlammable|E|5100|NULL
