dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
kroVoicePrompts|N|||text||60|1||KRO_V11776||||||||E|N|en|Voice Prompts|Identifies if the product has voice prompt functionality.|Horizontal|Dropdown|3900|Left|200|Left||||Active||NULL|
kroWaterResistantClaim|N|||integer||3|1|N|||||||||E|N|en|Water Resistant Claim|Identify the number of hours a product claims to be water resistant|Horizontal|Integer|4000|Left|200|Left||||Active||MANDATORY_BEFORE|
kroWiFiCapable|N|||text||60|1||KRO_V11740||||||||E|N|en|Wi-Fi Capable|The descriptive term that is used by the product manufacturer to identify if the product is Wi-Fi capable.|Horizontal|Dropdown|4100|Left|200|Left||||Active||NULL|
kroWirelessSyncing|N|||text||60|1||KRO_V11777||||||||E|N|en|Wireless Syncing|Identifies if the product has the wireless syncing function.|Horizontal|Dropdown|4200|Left|200|Left||||Active||MANDATORY_BEFORE|
kroWithAutoFocus|N|||text||60|1||KRO_V11778||||||||E|N|en|With Auto Focus|The descriptive term that is used by the product manufacturer to identify whether the product is able to automatically focus.|Horizontal|Dropdown|4300|Left|200|Left||||Active||MANDATORY_BEFORE|
kroWithBuiltInFlash|N|||text||60|1||KRO_V11779||||||||E|N|en|With Built-in Flash|The descriptive term that is used by the product manufacturer to identify whether the product has a built–in flash.|Horizontal|Dropdown|4400|Left|200|Left||||Active||NULL|
kroWithBuiltInSpeaker|N|||text||60|1||KRO_V11780||||||||E|N|en|With Built-in Speaker|The descriptive term that is used by the product manufacturer to identify whether or not the product has a built–in speaker.|Horizontal|Dropdown|4500|Left|200|Left||||Active||NULL|
kroWithCarryCase|N|||text||60|1||KRO_V11741||||||||E|N|en|With Carry Case|The descriptive term that is used by the product manufacturer to identify whether the product is supplied with a carry case.|Horizontal|Dropdown|4600|Left|200|Left||||Active||MANDATORY_BEFORE|
kroWithSecondaryReflector|N|||text||60|1||KRO_V11781||||||||E|N|en|With Secondary Reflector|The descriptive term that is used by the product manufacturer to identify whether the product has a secondary reflector available.|Horizontal|Dropdown|4700|Left|200|Left||||Active||NULL|
kroWithShockproofClaim|N|||text||60|1||KRO_V11743||||||||E|N|en|With Shockproof Claim|The descriptive term that is used by the product manufacturer to identify whether the product claims to be shockproof.|Horizontal|Dropdown|4800|Left|200|Left||||Active||MANDATORY_BEFORE|
kroWithZoom|N|||text||60|1||KRO_V11782||||||||E|N|en|With Zoom|The descriptive term that is used by the product manufacturer to identify whether the product has a zoom facility.|Horizontal|Dropdown|4900|Left|200|Left||||Active||NULL|
netContent|Y||100|float|38|38|15|||M|uom|text||5|2|AreaCountDimensionInfostorageMassVolumeUOM|E|N|en|Net Content & UOM - Vendor|The amount of the product contained in the package, usually as claimed on the label. If a product’s net content can be represented in multiple values – please provide all values (e.g. laundry detergent – 150 fluid ounces 1.17 gallons, 96 loads).|Horizontal|Float|200|Left|200|Left||||Active||MANDATORY_BEFORE|
securityTagInformation/securityTagLocationCode|N|securityTagInformation|100|text||80|1|N|SecurityTagLocation||||||||E|N|en|Security Tag Location|Value to identify where the EAS tag is located on the product.|LoopGroup|Dropdown|5900|Left|200|Left||||Active||NULL|
securityTagInformation/securityTagTypeCode|N|securityTagInformation|100|text||80|1|N|SecurityTagType||||||||E|N|en|Security Tag Type|Type of the EAS tag on the item|LoopGroup|Dropdown|6000|Left|200|Left||||Active||NULL|
