dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
kroColorFamily|N|||text||70|1|N|KroColorFamilyVV||||||||E|N|en|Color Family|A generic color name used to filter results in federated searches.|Horizontal|Dropdown|4000|Left|200|Left||||Active||NULL|
kroColorSwatchURL|N|||text||255|1|N|||||||||E|N|en|Swatch URL|The URL of a color or texture swatch associated with this item. Required when multiple color variations are available.|Horizontal|Text|4100|Left|200|Left||||Active||NULL|
season/isTradeItemSeasonal|N|season|100|text||60|1|N|NonBinaryLogicCodes||||||||E|N|en|Is Trade Item Seasonal?|An indicator whether or not the trade item is only offered during certain parts of the year or targeted to different seasons. |LoopGroup|Dropdown|4200|Left|200|Left||||Active||NULL|
season/seasonalAvailabilityStartDate|N|season|100|dateTime|||||||||||||E|N|en|Seasonal Start Date|Indicates the start date of the trade item's seasonal availability.  The seasonal availability can be different from the ordering time and especially from the dispatching time. The availability is more like an intention of the supplier as to how long he wants to offer the product. The dispatching time is more useful for the DC and the outlet warehousing.|LoopGroup|Date|4300|Left|200|Left||||Active||NULL|
season/seasonalAvailabilityEndDate|N|season|100|dateTime|||||||||||||E|N|en|Seasonal End Date|Indicates the end date of the trade item's seasonal availability. The seasonal availability can be different from the ordering time and especially from the dispatching time. The availability is more like an intention of the supplier as to how long he wants to offer the product. The dispatching time is more useful for the DC and the outlet warehousing. |LoopGroup|Date|4400|Left|200|Left||||Active||NULL|
season/seasonCalendarYear|Y|season|100|text||4|4|N|||||||||E|N|en|Season Calendar Year|This element indicates the calendar year in which the trade item is seasonally available.This item is seasonally available in the year 2002.<br><br>European Requirement. This element applies to cases where the supplier has items in many different seasons or if multiple calendar years were involved. This attribute might be considered as an implementation attribute that could be done in different manners in the GDSN and in the one-to-one environment. Can be used for merchandising.|LoopGroup|Text|4500|Left|100|Left|15|||Active||NULL|
season/seasonName|Y|season|100|text||70|1|||M|lang|text||5|1|StandardLanguageCodes_hub|E|N|en|Season Name|This element defines the season applicable to the item.|LoopGroup|Text|4600|Left|100|Left|20|||Active||NULL|
season/seasonParameter|Y|season|100|text||60|1|N|SeasonParameter||||||||E|N|en|Season Parameter|Indication of the season, in which the trade item is available, i.e. assignment to one of the following collection periods: spring/summer, autumn/ winter or all year around. It is repeatable if more than one season is indicated: Spring, Summer, Autumn, Winter, and All year (available throughout the year). The seasonal parameter is more an information for the search of data.|LoopGroup|Multi_Select_List|4700|Left|100|Left||||Active||NULL|
suggestedRetail/price|N|suggestedRetail|100|float|21|38|21|||M|currency|text||5|1|StandardCurrencyCodes_hub|E|N|en|Suggested Retail Price|The retail (to consumer) price as suggested by the manufacturer. This is normally used to establish a proposed value for the trade item for marketing purposes. May or may not appear on the package. May be used as a guideline by the retailer to establish their actual retail price.|LoopGroup|Float|4800|Left|200|Left|40|||Active||NULL|
suggestedRetail/basisPerUnit|N|suggestedRetail|100|float|38|38|15|||M|uom|text||3|1|uom|E|N|en|Suggested Retail Price Basis Per Unit|Indicate the number of units from "Suggested Retail Price".|LoopGroup|Float|4900|Left|200|Left|40|||Active||NULL|
suggestedRetail/effectiveStartDate|N|suggestedRetail|100|dateTime|||||||||||||E|N|en|Suggested Retail Price Effective Start Date|The start date of the suggested retail price.|LoopGroup|DateTime|5000|Left|200|Left||||Active||NULL|
suggestedRetail/effectiveEndDate|N|suggestedRetail|100|dateTime|||||||||||||E|N|en|Suggested Retail Price Effective End Date|The end date of the suggested retail price.|LoopGroup|DateTime|5100|Left|200|Left||||Active||NULL|
textileMaterial|N||||||||||||||||E|N|en|Textile Material Link|Textile Material Link|Horizontal|FLEX_POPUP|5200|Left|200|Left||||Active||NULL|
kroBanner_Images|N||||||||||||||||R|N|en|Images|Images|Banner|Label|5300|Left|200|Left||||Active||NULL|
kroProductImage/kroProductImageURL|N|kroProductImage|999|text||255|1|N|||||||||E|N|en|Image URL|The URL of an image taken at the specified angle of the specified type.|LoopGroup|Text|5400|Left|200|Left||||Active||NULL|
kroProductImage/kroProductImageAngle|N|kroProductImage|999|text||70|1|N|KroProductImageAngleVV||||||||E|N|en|Image Angle|The angle and type of image.|LoopGroup|Dropdown|5500|Left|200|Left||||Active||NULL|
kroProductImage/kroProductImageEffectiveStartDate|N|kroProductImage|999|dateTime|||||||||||||E|N|en|Image Start Effective Date|The first date on which it will be OK to display this image.|LoopGroup|DateTime|5600|Left|200|Left||||Active||NULL|
kroProductImage/kroProductImageEffectiveEndDate|N|kroProductImage|999|dateTime|||||||||||||E|N|en|Image End Effective Date|The last date on which it will be OK to display this image.|LoopGroup|DateTime|5700|Left|200|Left||||Active||NULL|
countryOfOrigin/countryCode|N|countryOfOrigin|100|text||5|1|N|StandardCountryCodes||||||||E|N|en|Country Of Origin|The countries in which the product has been produced or manufactured.|LoopGroup|DropDown|5800|Left|200|Left||||Active||MANDATORY_BEFORE|
