dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy|dummy
kroDetachableSpeakerType|N||1|text||70|1|N|KroDetachableSpeakerTypeVV||||||||E|N|en|Detachable Speaker Type|The type of detachable speakers available on the unit for example wireless.|Horizontal|Dropdown|3200|Left|200|Left||||Active||NULL|185
kroDisplayResolution|N|||text||30|1|N|KroDisplayResolutionVV||||||||E|N|en|Display Resolution|The display resolution of a television or computer display. This typically refers to the number of distinct pixels in each dimension that can be displayed.|Horizontal|Dropdown|1900|Left|200|Left||||Active||NULL|172; PI152_QA09
kroFixedSpeakerLocation|N||1|text||70|1|N|KroFixedSpeakerLocationVV||||||||E|N|en|Fixed Speaker Location|The location of speakers that cannot be detached available on the unit.|Horizontal|Dropdown|3300|Left|200|Left||||Active||NULL|186
kroHardDriveSize|N|||float|7|14|7||||||||||E|N|en|Hard Drive Size|Describes the hard drive that is included in the product.|Horizontal|Float|2000|Left|200|Left||||Active||MANDATORY_BEFORE|173; PI152_QA11
kroHardDriveSizeUOM|N|||text||70|1|N|KroMemoryUOMVV||||||||E|N|en|Hard Drive Size UOM|The unit of measurement associated with Hard Drive Size.|Horizontal|Dropdown|2100|Left|200|Left||||Active||MANDATORY_BEFORE|174; PI152_QA11
kroImageControls|Y||100|text||1000|1|N|||||||||E|N|en|Display Image Controls|Indicates the controls available controlling the picture/image on this unit.|Horizontal|Text|4800|Left|200|Left||||Active||NULL|206
kroIsAntiGlare|N|||boolean|||||||||||||E|N|en|Anti-Glare|Indicates the product has an anti-glare finish.|Horizontal|Boolean|4700|Left|200|Left||||Active||NULL|205
kroMemoryCapacity|N|||integer||4|1||||||||||E|N|en|Memory Capacity|Indicates the basic memory capacity of the unit.|Horizontal|Integer|1500|Left|200|Left||||Active||NULL|167; PI152_QA11
kroMemoryCapacityUOM|N|||text||70|1|N|KroMemoryUOMVV||||||||E|N|en|Memory Capacity UOM|The unit of measurement associated with Memory Capacity.|Horizontal|Dropdown|1600|Left|200|Left||||Active||NULL|168; PI152_QA11; PI152_QA13
kroOpticalDriveType|Y||3|text||70|1|N|KroOpticalDriveTypeVV||||||||E|N|en|Optical Drive Type|What type of optical drive is included in the product?|Horizontal|Dropdown|2400|Left|200|Left||||Active||NULL|177; PI152_QA11
kroQuantityOfDedicatedVideoMemory|N|||integer||4|1||||||||||E|N|en|Quantity Of Dedicated Video Memory|Indicates the amount of video memory included on the product.|Horizontal|Integer|2200|Left|200|Left||||Active||NULL|175; PI152_QA11
kroQuantityOfDedicatedVideoMemoryUOM|N|||text||70|1|N|KroMemoryUOMVV||||||||E|N|en|Quantity Of Dedicated Video Memory UOM|The unit of measurement associated with Quantity Of Dedicated Video Memory.|Horizontal|Dropdown|2300|Left|200|Left||||Active||NULL|174; PI152_QA11
kroScreenRefreshRate|N|||integer||4|1||||||||||E|N|en|Display Refresh Rate|The number of times a display's image is repainted or refreshed in per second. Measured in Hertz. Hertz is a Unit of Frequency (A change of State or Cycle per second.|Horizontal|Integer|4200|Left|200|Left||||Active||NULL|200
kroSecondOpticalDriveType|N|||text||70|1|N|KroOpticalDriveTypeVV||||||||E|N|en|Second Optical Drive Type|What type of secondary optical drive is included in the product?|Horizontal|Dropdown|2500|Left|200|Left||||Active||NULL|178; PI152_QA11
staticContrastRatio|N|||integer||10|1||||||||||E|N|en|Contrast Ratio Static|contrastRatioStatic<br>Qualifier: AVP825<br>Indicates the ratio of lumenosity of the brightest and darkest color the system is capable of producing simultaneously at any instance of time. Examples: 550_1, 600_1, 700_1.|Horizontal|Integer|4400|Right|200|Left||||Active||NULL|MJR3
